_id,Course_Name,Course_Rate,Course_Description,Lectures_Num,Course_Level,Course_hours
5e41165870dfe123d09ba6f2,Selenium WebDriver Advanced - Industry Standard Framework,"4.7
(32 ratings)",Join the only course to learn how to build a Ready To Use Industry Standard Selenium WebDriver Automation Framework | By Lets Kode It,58 lectures,All Levels,7.5 hours
5e41165870dfe123d09ba6f3,iOS 12 & Swift 4: From Beginner to Paid Professional,"4.6
(1,103 ratings)","Learn iOS 12, Swift 4, ARKit, CoreML, App Design, Advanced Programming and Much More | By Devslopes by Mark Price",428 lectures,Beginner,90 hours
5e41165870dfe123d09ba6f4,The Result-Oriented Web Developer Course - BOOTCAMP 2020,"4.6
(441 ratings)","Become a Full-Stack Web Developer by building 9 major projects using HTML, CSS, JavaScript, Node.js, and More! Complete | By Vertex Academy",292 lectures,All Levels,47.5 hours
5e41165870dfe123d09ba6f5,"SDET Training: Selenium WebDriver, Java Project & Code Tests","4.2
(684 ratings)","Complete SDET Training course on Selenium WebDriver with Java Framework, API & Automation Testing, Coding Interview etc | By Shaans Training",77 lectures,All Levels,16 hours
5e41165870dfe123d09ba6f6,Getting Started with .NET Core Clean Architecture,"4.2
(317 ratings)",.NET Core Clean Architecture | By Manish Narayan,64 lectures,All Levels,4 hours
5e41166570dfe123d09ba6f7,Qt Core Advanced with C++,"4.6
(103 ratings)",A followup to the Qt Core for beginners and intermediate users. | By Bryan Cairns,62 lectures,Expert,12 hours
5e41166570dfe123d09ba6f8,End to End Java Project Development Using Spring Boot,"4.5
(795 ratings)",Master everything required to create a Enterprise Java Application from scratch | By Bharath Thippireddy,260 lectures,Intermediate,13.5 hours
5e41166570dfe123d09ba6f9,C Programming Step by Step - Complete Tutorial For Beginners,"4.4
(1,688 ratings)","Learn Complete C programming with loop, array, pointer, function, parameter, string, recursion, structure, file and more | By Shibaji Paul",151 lectures,All Levels,17 hours
5e41166570dfe123d09ba6fa,"Git Smart: Enjoy Git in Unity, SourceTree & GitHub","4.8
(506 ratings)","Learn version control with git, SourceTree and GitHub from scratch using Unity games as the example. Best practices. | By Ben Tristem",38 lectures,Beginner,4 hours
5e41166570dfe123d09ba6fb,ROS For Beginners,"4.5
(640 ratings)","Master the Key ROS Concepts to Create Powerful and Scalable Robot Applications, Step By Step | By Edouard Renard",68 lectures,Beginner,5.5 hours
5e41166570dfe123d09ba6fc,"Web Scraping with Python: BeautifulSoup, Requests & Selenium","4.3
(647 ratings)","Web Scraping and Crawling with Python: Beautiful Soup, Requests & Selenium | By GoTrained Academy",72 lectures,Intermediate,8 hours
5e41166570dfe123d09ba6fd,The Complete Course to Manage G Suite,"4.3
(378 ratings)",The only course that you need to properly deploy and manage G Suite for your organization! | By Saleh Ramadan,211 lectures,All Levels,21.5 hours
5e41166570dfe123d09ba6fe,Applied Statistical Modeling for Data Analysis in R,"4.4
(819 ratings)",Your Complete Guide to Statistical Data Analysis and Visualization For Practical Applications in R | By Minerva Singh,69 lectures,All Levels,9.5 hours
5e41166570dfe123d09ba6ff,Unreal Engine 4 Class: Blueprints,"4.7
(1,062 ratings)",Learn Blueprints and create your own games (eng subtitles) | By Luccas Schmigel,281 lectures,All Levels,31 hours
5e41166570dfe123d09ba700,Python For Maya: Artist Friendly Programming,"4.5
(1,023 ratings)",Learn to code with Python to work faster in Maya | By Dhruv Govil,77 lectures,All Levels,8 hours
5e41166570dfe123d09ba701,The Complete C# Programming Course,"4.4
(405 ratings)","Master C# and .NET Framework - learn with code challenges, exercises, and real-life examples! | By Codestars by Rob Percival",131 lectures,Beginner,22 hours
5e41166570dfe123d09ba702,The Full Stack Web Development Bootcamp 2020,"4.6
(206 ratings)","Learn HTML, CSS, JavaScript, jQuery, PHP & mySQL to become a talented, confident full-stack web developer in 2020. | By Darragh O'Neill",255 lectures,All Levels,31.5 hours
5e41166570dfe123d09ba703,Learn Redis from Scratch,"4.3
(671 ratings)",A comprehensive guide to learn and use the Redis data structure store | By Eduonix Learning Solutions,32 lectures,Intermediate,3 hours
5e41166570dfe123d09ba704,RESTful API with ASP.NET Core Web API - Create and Consume,"4.6
(66 ratings)",Build RESTful API and learn how to consume them in ASP.NET Core the right way in a real world application. | By Bhrugen Patel,75 lectures,Intermediate,4.5 hours
5e41166570dfe123d09ba705,Selenium WebDriver with Docker,"4.5
(359 ratings)",From beginner to expert! Run your tests inside a docker container in parallel in AWS & Create disposable infrastructure | By Vinoth Selvaraj,180 lectures,All Levels,16 hours
5e41166570dfe123d09ba706,Qt core for beginners with C++,"4.5
(563 ratings)",Learn the foundations of C++ and Qt programming | By Bryan Cairns,72 lectures,Beginner,8.5 hours
5e41167170dfe123d09ba707,Java Design Patterns - The Complete Masterclass,"4.3
(322 ratings)","Master Java Design Patterns and Write Robust and Extensible Software | By Paulo Dichone | Android, Java, Flutter Developer and Teacher",99 lectures,Intermediate,10 hours
5e41167170dfe123d09ba708,Asynchronous JavaScript Deep Dive,"4.6
(35 ratings)","Master Asynchronous JavaScript Patterns; In-depth training on Callbacks, Promises, Async Await, Generators and more. | By Steven Hancock",64 lectures,All Levels,6 hours
5e41167170dfe123d09ba709,Learning Visual Basic .NET - A Guide To VB.NET Programming,"4.3
(874 ratings)",Want to learn how to program with VB.NET? This beginners guide to programming in Visual Basic.NET will show you how. | By Infinite Skills,85 lectures,All Levels,7 hours
5e41167170dfe123d09ba70a,"SAP HANA Installation, Operation and Administration","4.0
(821 ratings)","Learn how to setup a SAP HANA environment from scratch to operate, administer, manage and distributed a landscape. | By Junaid Ahmed",61 lectures,Intermediate,6.5 hours
5e41167170dfe123d09ba70b,Complete guide to ASP.NET Core MVC (v3.1),"4.5
(680 ratings)","Build real world application using ASP.NET Core using EF Core, payments, repository pattern and ASP.NET Core Identity | By Bhrugen Patel",355 lectures,Beginner,23 hours
5e41167170dfe123d09ba70c,Rust Programming Recipes,"4.5
(25 ratings)",Take your apps to the next level with Rust | By Packt Publishing,47 lectures,Intermediate,6.5 hours
5e41167170dfe123d09ba70d,SQL Course For Beginners: Learn SQL Using MySQL Database,"4.4
(1,251 ratings)","Learn SQL From Scratch Using MySQL Databases, A Complete SQL Course For Beginners | By Ashutosh Pawar",76 lectures,All Levels,5 hours
5e41167170dfe123d09ba70e,Elementor - Build Amazing WordPress Pages With Elementor,"4.5
(335 ratings)",Master how to use the Elementor plugin to build amazing pages and implement great design on your WordPress website | By Alexander Oni,46 lectures,All Levels,4.5 hours
5e41167170dfe123d09ba70f,Testing Ruby with RSpec: The Complete Guide,"4.5
(332 ratings)",Master the art of test driven development (TDD) in Ruby using the RSpec Gem. No previous testing experience needed! | By Boris Paskhaver,59 lectures,Beginner,7.5 hours
5e41167170dfe123d09ba710,SQL Server Reporting Services Part 1 (SSRS),"4.4
(1,061 ratings)",Learn how to create from simple to complex reports for your business decision making needs | By Raphael Asghar,32 lectures,Beginner,6 hours
5e41167170dfe123d09ba711,Learn Web Scraping with NodeJs in 2020 - The Crash Course,"4.6
(276 ratings)","Learn and be great at Web Scraping with NodeJs and tools like: Puppeteer by Google, Request, Cheerio, NightmareJs. | By Grohs Fabian",50 lectures,Beginner,7 hours
5e41167170dfe123d09ba712,React Hooks,"4.5
(738 ratings)",Learn the future of creating React apps today! | By Reed Barger,40 lectures,All Levels,3 hours
5e41167170dfe123d09ba713,"Build Creative Website Using HTML5, CSS3, jQuery & Bootstrap","4.4
(642 ratings)","Learn HTML5, CSS3, jQuery, Bootstrap And Build Huge Creative Responsive Website With Modern Trends From Scratch. | By Irfan Dayan",165 lectures,All Levels,28 hours
5e41167170dfe123d09ba714,Arduino Programming For Beginners,"4.4
(331 ratings)","Learn Arduino Programming step-by-step, and become more confident to write Arduino programs that rock ! | By Edouard Renard",78 lectures,Beginner,7 hours
5e41167170dfe123d09ba715,MVVM Design Pattern Using Swift in iOS,"4.3
(801 ratings)",Learn the Art of Building Modern iOS Applications | By Mohammad Azam,79 lectures,All Levels,8 hours
5e41167170dfe123d09ba716,Make a Google search engine clone: JavaScript PHP and MySQL,"4.8
(289 ratings)","Learn JavaScript, PHP and MySQL by building your own search engine from scratch! A COMPLETE walkthrough! | By Reece Kenney",61 lectures,All Levels,6 hours
5e41167e70dfe123d09ba717,WooCommerce Theme Development: Advanced Course,"4.7
(88 ratings)","Learn how to customize WooCommerce templates, create demo versions and submit the theme to official WordPress repository | By In Brackets",96 lectures,Intermediate,14 hours
5e41167e70dfe123d09ba718,Learn MongoDB : Leading NoSQL Database from scratch,"4.1
(890 ratings)",Learn all concepts you need to know for building a MongoDB based Applications. | By Sunil Kumar Gupta,158 lectures,All Levels,17 hours
5e41167e70dfe123d09ba719,Beginning Modern C++ (C++11/C++14),"4.2
(1,354 ratings)",The most comprehensive C++ tutorial with C++11/14 features | By Umar Lone,161 lectures,Beginner,13.5 hours
5e41167e70dfe123d09ba71a,Unit Testing & Other Embedded Software Catalysts,"4.6
(204 ratings)",Dr. Surly’s School for Mad Scientists: Introduction to Test Driven Development for Embedded & System Software in C | By Mark VanderVoord,29 lectures,All Levels,3 hours
5e41167e70dfe123d09ba71b,Introduction to Machine Learning for Data Science,"4.3
(2,371 ratings)","A primer on Machine Learning for Data Science. Revealed for everyday people, by the Backyard Data Scientist. | By David Valentine",60 lectures,Beginner,5.5 hours
5e41167e70dfe123d09ba71c,Stored Procedures Unpacked: Learn to Code T-SQL Stored Procs,"4.3
(332 ratings)","Learn to develop, code, & implement stored procedures, transactions, & cursors, in your SQL Server database using T-SQL. | By Kris Wenzel",38 lectures,All Levels,3.5 hours
5e41167e70dfe123d09ba71d,Learn Devops: Continuously Deliver Better Software,"4.3
(2,659 ratings)","Excel in delivering and deploying software using Git, Vagrant, Chef, Ansible, Jenkins, Docker, and Kubernetes | By Edward Viaene",74 lectures,All Levels,4.5 hours
5e41167e70dfe123d09ba71e,Make a YouTube Clone from Scratch: JavaScript PHP and MySQL,"4.8
(319 ratings)","Learn JavaScript, PHP and MySQL by making the ultimate YouTube clone website completely from scratch! | By Reece Kenney",194 lectures,All Levels,18.5 hours
5e41167e70dfe123d09ba71f,Apache Flink | A Real Time & Hands-On course on Flink,"4.3
(368 ratings)","A to Z, In-depth & HANDS-ON Practical course on a technology better than Spark for Stream processing i.e. Apache Flink | By J Garg - Hadoop Real Time Learning",55 lectures,All Levels,6 hours
5e41167e70dfe123d09ba720,NestJs in Practice (with MongoDB),"4.5
(53 ratings)",It's like Angular but for the backend! Build a modern REST backend with Typescript and the familiar Angular API | By Angular University,45 lectures,All Levels,4.5 hours
5e41167e70dfe123d09ba721,Gatsby JS: Build static sites with React Wordpress & GraphQL,"4.5
(269 ratings)","Generate super-fast sites with a Wordpress backend & Gatsby.js, the future-proof framework that uses React JS & GraphQL | By Tom Phillips",42 lectures,All Levels,4 hours
5e41167e70dfe123d09ba722,Java Masterclass - Beginner to Expert Guide,"4.4
(740 ratings)","Java 9 - Building Java FX, Springboot and Vaadin Java Applications. Includes Advanced Java Concepts | By Paulo Dichone | Android, Java, Flutter Developer and Teacher",199 lectures,All Levels,30.5 hours
5e41167e70dfe123d09ba723,"Build a Slack Chat App with React, Redux, and Firebase","4.5
(454 ratings)","Create a complete, full-stack chat application from front to back with React, Redux, Firebase 5, and Semantic UI React | By Reed Barger",66 lectures,Intermediate,6 hours
5e41167e70dfe123d09ba724,Mastering Amazon Redshift - Development and Administration,"4.2
(571 ratings)",Professional Amazon Redshift Training - Develop petabyte size massively parallel processing data warehouse on AWS cloud | By Siddharth Mehta,89 lectures,All Levels,12.5 hours
5e41167e70dfe123d09ba725,Level Management in Unity,"4.8
(298 ratings)","Build a scalable, reusable menu system and save data from Unity | By Wilmer Lin",51 lectures,Beginner,8 hours
5e41167e70dfe123d09ba726,Qt Quick and QML For Beginners : The Fundamentals,"4.6
(462 ratings)","Build Cross Platform Fluid And Dynamic UIs. Run Them on Windows, Mac, Linux, Android,iOS and Embedded. | By Daniel Gakwaya",97 lectures,Beginner,14.5 hours
5e41168a70dfe123d09ba727,MERN Stack - React Node from Scratch Building Social Network,"4.5
(446 ratings)",Master MERN Stack from Scratch while building awesome Social Network. Covers entire Front/Backend Database & Deployment. | By Ryan Dhungel,234 lectures,All Levels,21.5 hours
5e41168a70dfe123d09ba728,Automated Software Testing with Puppeteer,"4.2
(190 ratings)","UPDATED! Learn great alternative to Cypress & Selenium testing using Google's Puppeteer, Headless Chrome, Cucumber, Jest | By Kaniel Outis",121 lectures,All Levels,10 hours
5e41168a70dfe123d09ba729,Oracle 12c SQL Tuning - the Ultimate Guide,"4.6
(91 ratings)",Be one of the top professionals who know how to tune Oracle SQL. No other course covers all this course topics. | By Ahmed Baraka,85 lectures,Intermediate,20 hours
5e41168a70dfe123d09ba72a,Getting Started with Cloud Computing - Level 1,"4.2
(598 ratings)","Start your Journey in the Cloud Computing Revolution - What, Why and How! | By Idan Gabrieli",39 lectures,Beginner,2.5 hours
5e41168a70dfe123d09ba72b,Android Jetpack Architecture Components & MVVM Masterclass,"4.5
(371 ratings)","Android Jetpack, MVVM, Room, DataBinding, ViewModel, LiveData, Paging,Navigation, Dagger, Retrofit .. All In One Course! | By Anushka Madusanka",170 lectures,All Levels,15.5 hours
5e41168a70dfe123d09ba72c,Display and analyze GIS data on the web with Leaflet,"4.6
(354 ratings)",Client side mapping applications with the open source javascript libraries Leaflet.js and Turf.js | By Michael Miller,71 lectures,Intermediate,13.5 hours
5e41168a70dfe123d09ba72d,Webpack 2: The Complete Developer's Guide,"4.6
(4,559 ratings)","Master Webpack 2 as you deploy web apps supported by Babel, code splitting, and ES2015 Modules. | By Stephen Grider",56 lectures,All Levels,5.5 hours
5e41168a70dfe123d09ba72e,How to Program Voxel Worlds Like Minecraft with C# in Unity,"4.7
(1,049 ratings)",A comprehensive guide to blocky mesh building for procedurally-generated worlds like those found in Minecraft. | By Penny de Byl,48 lectures,Intermediate,6.5 hours
5e41168a70dfe123d09ba72f,Learn GLSL Shaders from Scratch,"4.5
(47 ratings)",Bring your WebGL alive with custom shaders | By Nicholas Lever,40 lectures,All Levels,3.5 hours
5e41168a70dfe123d09ba730,Mastering SQL Server 2016 Integration Services(SSIS)-Part 2,"4.7
(14 ratings)","Learn How to interact with Hadoop,HDInsight,SSAS,Azure,Oracle,PowerQuery From SSIS, Step By Step | By Kameswara Uppuluri",66 lectures,All Levels,8.5 hours
